browser,os, os_version, device_mode,,utm_campaign,utm_medium,utm_source
Safari,Windows, Windows 11, Dell Alienware m15 R4,[''],KidsKingdom_AR_broad,paid_search,google_ads_brand
Firefox,Windows, Windows 10, Dell XPS 13,JewelryJunction_AQ_buying,paid_social,meta_ads_awareness
Opera,Windows, Windows 11, Dell Alienware m15 R4,[''],SportsSpectacle_IO_buying,paid_social,linkedin_ads
Opera,Windows, Windows 8.1, Lenovo Yoga 920,FoodFiesta_GG_buying,organic,search
Chrome,Windows, Windows 11, Surface Laptop 4,TravelTreasures_CL_performance,direct,direct
Firefox,Windows, Windows 11, Dell Precision 7550,ArtAtrium_BM_buying,paid_search,google_ads_brand
Chrome,Windows, Windows 10, Asus VivoBook Flip 14,JewelryJunction_AQ_buying,paid_retargeting,google_ads_retargeting
Edge,Android, Android 7, Samsung Galaxy S7,HomeHarmony_BM_broad,organic,search
Chrome,macOS, macOS Big Sur, MacBook Air (M1 2020),[''],GourmetGrove_BO_broad,paid_social,meta_ads_shopping
Firefox,Android, Android 9, Samsung Galaxy Note 9,GourmetGrove_MQ_buying,paid_social,pinterest_ads
Safari (in-app),Windows, Windows 10, Lenovo Legion Y540,ArtAlchemy_VC_performance,paid_display,meta_ads_display
Firefox,Windows, Windows 11, Lenovo IdeaPad 3,ArtAuction_BE_broad,paid_social,pinterest_ads
Firefox,macOS, macOS Catalina, MacBook Pro (16-inch 2019),AdventureAtlas_SH_performance,direct,direct
Opera,Android, Android 8, LG G7 ThinQ,AutoAlley_GT_performance,paid_retargeting,meta_ads_retargeting
Safari (in-app),macOS, macOS Monterey, MacBook Air (Retina 13-inch Mid 2021),JewelryJunction_HT_broad,paid_social,meta_ads_awareness
Safari,macOS, macOS Catalina," MacBook Pro 13""",ToyTreasure_CP_performance,paid_social,youtube_ads
Chrome,iOS, iOS 14.5, iPhone SE (2nd),KidsKingdom_NC_performance,paid_social,meta_ads_awareness
Chrome,macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),AdventureAtlas_SH_performance,paid_search,google_ads_shopping
Firefox,iOS, iOS 14.7, iPad Air 4th Gen,LuxuryLobby_HT_performance,paid_social,linkedin_ads
Edge,macOS, macOS Catalina, iMac (27-inch 2019),GadgetGrove_AI_buying,paid_retargeting,meta_ads_retargeting
Firefox,macOS, macOS Big Sur, iMac (24-inch M1 2020),[''],HomeHarbor_CC_buying,paid_retargeting,meta_ads_retargeting
Firefox,Windows, Windows 11, Dell Precision 7550,ToyTreasure_GD_buying,paid_retargeting,meta_ads_retargeting
Chrome,Android, Android 12, Samsung Galaxy S21,[''],UrbanUtopia_GU_performance,paid_social,youtube_ads
Edge,macOS, macOS Monterey, iMac Pro (2021),[''],GadgetGrove_NF_performance,paid_social,youtube_ads
Edge,Android, Android 9, Samsung Galaxy S9,HealthHub_PN_buying,direct,direct
Firefox,Windows, Windows 8.1, Lenovo Yoga 920,CraftCarnival_PL_performance,paid_social,pinterest_ads
Safari (in-app),Android, Android 9, Samsung Galaxy S9+,AutoAlley_VC_performance,paid_display,google_ads_display
Safari (in-app),iOS, iOS 14.5, iPhone SE (2nd),JewelryJunction_HT_broad,paid_social,meta_ads_shopping
Safari,iOS, iOS 13.7, iPhone X,WellnessWorld_EC_performance,paid_social,linkedin_ads
Chrome,Android, Android 12, Samsung Galaxy Note 21,[''],UrbanUniverse_NI_broad,direct,direct
Edge,macOS, macOS Big Sur, MacBook Pro (16-inch 2020),VintageVoyage_BB_broad,paid_display,meta_ads_display
Safari (in-app),Windows, Windows 10, Asus VivoBook Flip 14,WellnessWave_AW_performance,paid_social,linkedin_ads
Opera,Android, Android 8, Samsung Galaxy S8,TechTrove_SR_broad,paid_social,pinterest_ads
Firefox,macOS, macOS Big Sur, MacBook Pro (16-inch Late 2020),BeautyBlast_DO_performance,paid_retargeting,google_ads_retargeting
Opera,macOS, macOS Catalina, MacBook Air (Retina 13-inch 2019),ArtAuction_BE_broad,paid_retargeting,google_ads_retargeting
Firefox,Android, Android 11, Google Pixel 5,MovieMania_AT_broad,paid_social,meta_ads_awareness
Firefox,macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),MusicMela_NZ_performance,paid_social,meta_ads_awareness
Safari (in-app),Windows, Windows 10, Asus ZenBook Duo,TechTrends_PM_buying,paid_display,google_ads_display
Edge,Android, Android 12, OnePlus 9 Pro,GadgetGalore_RU_broad,paid_social,linkedin_ads
Firefox,macOS, macOS Monterey," MacBook Pro 16""",GadgetGrove_AI_buying,paid_retargeting,meta_ads_retargeting
Opera,Windows, Windows 11, Asus VivoBook S15,JewelryJunction_AQ_buying,paid_retargeting,meta_ads_retargeting
Opera,Android, Android 11, Samsung Galaxy Note 20,FashionFestival_BW_buying,paid_social,pinterest_ads
Edge,macOS, macOS Big Sur, MacBook Air (M1 2020),[''],TravelTrove_DG_performance,organic,search
Opera,macOS, macOS Big Sur, MacBook Pro (13-inch Mid 2020),CraftCarnival_TT_buying,paid_search,google_ads_shopping
Safari (in-app),Android, Android 10, Samsung Galaxy S10,GourmetGrove_MQ_buying,paid_social,meta_ads_shopping
Opera,macOS, macOS Big Sur, iMac (27-inch 2020),FashionFestival_GY_buying,paid_search,google_ads_shopping
Safari (in-app),Android, Android 9, Samsung Galaxy S9,GadgetGrove_RE_broad,paid_display,meta_ads_display
Samsung Internet,Windows, Windows 10, Lenovo ThinkPad P1,JewelryJunction_HT_broad,paid_search,google_ads_brand
Chrome,iOS, iOS 14.5, iPhone SE (2nd),MusicMajesty_BB_buying,paid_display,google_ads_display
Safari (in-app),Android, Android 11, OnePlus 9,FashionFiesta_FM_broad,paid_social,youtube_ads
Opera,macOS, macOS Catalina, MacBook Air (Retina 13-inch 2019),AdventureAtlas_SH_performance,paid_search,google_ads_shopping
Safari (in-app),macOS, macOS Big Sur, iMac (21.5-inch Late 2020),BookBazaar_SE_broad,paid_retargeting,google_ads_retargeting
Chrome,Android, Android 11, Samsung Galaxy Note 20 Ultra,WellnessWave_AW_performance,paid_search,google_ads_shopping
Opera,Android, Android 8, Samsung Galaxy S8+,BeautyBoulevard_PG_buying,paid_social,meta_ads_awareness
Safari,iOS, iOS 14.2, iPhone 12,CraftCarnival_TT_buying,paid_social,linkedin_ads
Firefox,Windows, Windows 11, Dell Inspiron 13 7000,GadgetGrove_WS_broad,paid_social,youtube_ads
Firefox,Windows, Windows 10, Dell XPS 13,GourmetGala_PE_buying,paid_display,google_ads_display
Firefox,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),BeautyBlast_MF_performance,paid_retargeting,meta_ads_retargeting
Safari,Android, Android 6, Moto G4,GadgetGrove_AI_buying,paid_social,linkedin_ads
Opera,iOS, iOS 14.4, iPhone 12 Mini,FitnessFrenzy_ZA_buying,direct,direct
Samsung Internet,Windows, Windows 11, Asus TUF Gaming A15,[''],BookBazaar_SE_broad,paid_social,x_ads
Opera,Windows, Windows 11, Lenovo ThinkBook 14,GadgetGrove_WS_broad,paid_search,google_ads_brand
Samsung Internet,Android, Android 11, Samsung Galaxy S20,ToyTemple_FK_broad,direct,direct
Edge,Android, Android 8, Samsung Galaxy J7,JewelryJunction_SH_performance,paid_social,meta_ads_shopping
Safari (in-app),Windows, Windows 10, Dell G5 15,FashionFiesta_VE_performance,paid_retargeting,meta_ads_retargeting
Safari,Windows, Windows 10, Asus ROG Zephyrus G14,GadgetGalore_RU_broad,paid_display,google_ads_display
Edge,Android, Android 7, HTC U11,MusicMajesty_HM_performance,paid_social,youtube_ads
Firefox,Android, Android 12, Samsung Galaxy S21,[''],GardenGala_IE_performance,paid_social,pinterest_ads
Samsung Internet,Android, Android 12, Google Pixel 4,BeautyBoulevard_NR_broad,paid_social,youtube_ads
Firefox,Android, Android 11, Google Pixel 5,FoodFiesta_MX_buying,paid_display,google_ads_display
Opera,Windows, Windows 10, Dell XPS 13,NatureNook_MP_broad,paid_display,meta_ads_display
Firefox,Windows, Windows 11, Dell Alienware m15 R4,[''],LuxuryLounge_NL_broad,paid_retargeting,google_ads_retargeting
Chrome,iOS, iOS 14.2, iPhone 12,GadgetGrove_CR_buying,paid_social,youtube_ads
Safari,Android, Android 11, Samsung Galaxy Z Flip,BeautyBlitz_SA_performance,paid_display,meta_ads_display
Firefox,Windows, Windows 11, Dell Inspiron 14 5000,TechTrends_UY_buying,paid_social,meta_ads_shopping
Samsung Internet,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),GourmetGrove_MQ_buying,paid_social,pinterest_ads
Firefox,Android, Android 12, Samsung Galaxy Z Fold 3,[''],GardenGala_IE_performance,paid_retargeting,meta_ads_retargeting
Samsung Internet,Android, Android 10, Samsung Galaxy Note 10,HomeHarbor_CC_buying,paid_social,meta_ads_awareness
Firefox,Windows, Windows 10, Dell Vostro 15 7500,FoodFestival_LC_broad,paid_retargeting,meta_ads_retargeting
Firefox,Android, Android 9, Samsung Galaxy S9,EcoExhibit_GR_performance,paid_display,google_ads_display
Samsung Internet,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),MusicMajesty_BB_buying,direct,direct
Opera,Windows, Windows 11, Surface Laptop 4,SpringSale_US_broad,paid_search,google_ads_brand
Edge,Windows, Windows 8.1, Lenovo Yoga 920,BeautyBlast_DO_performance,paid_social,pinterest_ads
Firefox,iOS, iOS 14.6, iPad Pro 12.9,TechTrends_PM_buying,paid_social,youtube_ads
Opera,macOS, macOS Monterey, iMac Pro (2021),[''],HomeHarmony_TT_broad,paid_social,meta_ads_shopping
Firefox,macOS, macOS Monterey, iMac Pro (2021),[''],WellnessWave_AW_performance,organic,search
Samsung Internet,macOS, macOS High Sierra," MacBook Pro 15""",HomeDecorSale_CN_buying,paid_retargeting,meta_ads_retargeting
Firefox,Android, Android 10, OnePlus 8,HealthHaven_GD_broad,paid_display,meta_ads_display
Edge,Android, Android 8, Samsung Galaxy J7,CraftCarnival_TT_buying,paid_social,youtube_ads
Firefox,Windows, Windows 11, Dell XPS 15,[''],ToyTemple_DM_buying,paid_social,meta_ads_shopping
Safari (in-app),Windows, Windows 10, Asus ROG Strix Scar 15,VintageVoyage_DM_broad,paid_social,linkedin_ads
Chrome,Android, Android 11, Samsung Galaxy S20,PetParty_AG_performance,paid_social,pinterest_ads
Firefox,Android, Android 12, Samsung Galaxy S21,[''],TravelTrove_DG_performance,paid_social,meta_ads_awareness
Samsung Internet,Android, Android 8, Samsung Galaxy S8,ToyTreasure_GD_buying,paid_social,meta_ads_shopping
Firefox,macOS, macOS Monterey, MacBook Air (Retina 13-inch Mid 2021),FashionFestival_GP_performance,paid_search,google_ads_brand
Chrome,Android, Android 12, Samsung Galaxy S21,[''],LuxuryLobby_HT_performance,paid_social,x_ads
Chrome,Android, Android 10, Samsung Galaxy S10,GourmetGrove_BO_broad,paid_retargeting,google_ads_retargeting
Firefox,macOS, macOS Monterey, MacBook Pro (14-inch 2021),TechTrends_UY_buying,paid_retargeting,google_ads_retargeting
Samsung Internet,macOS, macOS Catalina, iMac Pro (2019),AdventureAtlas_SH_performance,paid_social,youtube_ads
Chrome,Android, Android 11, OnePlus 9,CraftCraze_GS_performance,paid_social,x_ads
Opera,iOS, iOS 14.7, iPad Air 4th Gen,KidsKarnival_PA_performance,paid_social,meta_ads_shopping
Firefox,Windows, Windows 8.1, Lenovo Yoga 920,FoodFestival_LC_broad,direct,direct
Safari,Android, Android 7, Samsung Galaxy J5,NatureNest_IC_performance,paid_retargeting,meta_ads_retargeting
Safari (in-app),macOS, macOS Monterey," MacBook Pro 16""",GadgetGalore_RU_broad,paid_social,x_ads
Chrome,macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),ArtAlchemy_VC_performance,paid_social,linkedin_ads
Samsung Internet,macOS, macOS Big Sur, iMac (24-inch M1 2020),[''],BeautyBoulevard_MQ_buying,paid_social,x_ads
Edge,Windows, Windows 10, Dell G5 15,GardenGrove_BS_buying,direct,direct
Opera,macOS, macOS Catalina, iMac Pro (2019),NatureNest_IC_performance,paid_retargeting,google_ads_retargeting
Chrome,Windows, Windows 10, Lenovo ThinkPad P1,LuxuryLobby_TK_buying,paid_social,youtube_ads
Opera,Android, Android 11, Samsung Galaxy A51,HomeHarbor_CC_buying,paid_search,google_ads_shopping
Firefox,macOS, macOS High Sierra," MacBook Pro 15""",MusicMystique_KN_buying,paid_social,pinterest_ads
Firefox,Windows, Windows 10, Dell Inspiron 15 3000,BookBazaar_SE_broad,paid_retargeting,meta_ads_retargeting
Safari,macOS, macOS Big Sur, MacBook Pro (16-inch 2020),GardenGrove_CK_broad,paid_social,youtube_ads
Firefox,Android, Android 9, Samsung Galaxy Note 9,PetParade_AX_broad,paid_display,meta_ads_display
Samsung Internet,macOS, macOS High Sierra," MacBook Pro 15""",AutumnDeals_JP_buying,organic,search
Edge,Android, Android 10, Samsung Galaxy S10,SportsSensation_GF_performance,paid_search,google_ads_shopping
Chrome,Android, Android 11, Samsung Galaxy Tab S7,GadgetGalore_RU_broad,paid_social,linkedin_ads
Edge,Windows, Windows 10, Dell G5 15,VintageVoyage_BB_broad,paid_social,meta_ads_awareness
Opera,Android, Android 7, Samsung Galaxy S7,JewelryJunction_AQ_buying,paid_display,meta_ads_display
Samsung Internet,iOS, iOS 14.1, iPhone 11,FashionFiesta_VE_performance,paid_search,google_ads_brand
Safari (in-app),macOS, macOS Big Sur, iMac (24-inch M1 2020),[''],ArtAtrium_BM_buying,paid_social,meta_ads_awareness
Samsung Internet,Windows, Windows 10, Asus ROG Zephyrus G14,TechTrends_UY_buying,paid_search,google_ads_brand
Opera,Android, Android 8, LG G7 ThinQ,CraftCraze_BZ_buying,paid_social,pinterest_ads
Firefox,Windows, Windows 10, Dell Vostro 15 7500,NewYearBlast_ES_performance,paid_display,meta_ads_display
Firefox,Windows, Windows 11, Asus ROG Flow X13,JewelryJunction_SH_performance,paid_retargeting,meta_ads_retargeting
Firefox,iOS, iOS 14.6, iPad Pro 12.9,PetParade_FI_broad,paid_social,meta_ads_awareness
Edge,Android, Android 10, Samsung Galaxy Z Fold 2,VintageVoyage_BB_broad,organic,search
Edge,Android, Android 10, Samsung Galaxy Note 10+,KidsKarnival_PA_performance,organic,search
Edge,Android, Android 11, Samsung Galaxy Tab S7,TravelTreasures_SB_buying,paid_display,google_ads_display
Chrome,macOS, macOS Monterey, iMac (24-inch M1 2021),UrbanUtopia_EA_buying,paid_social,linkedin_ads
Safari (in-app),Windows, Windows 10, Asus ZenBook Duo,NatureNest_IL_performance,paid_retargeting,meta_ads_retargeting
Firefox,Android, Android 7, Samsung Galaxy S7,BeautyBlast_DO_performance,paid_social,meta_ads_awareness
Firefox,Windows, Windows 10, Dell XPS 13,TravelTreasures_SB_buying,direct,direct
Samsung Internet,Android, Android 9, Samsung Galaxy S9,TravelTreasures_SB_buying,paid_social,pinterest_ads
Safari,Windows, Windows 11, Lenovo ThinkBook 14,KidsKarnival_GF_broad,direct,direct
Chrome,Windows, Windows 10, Asus ZenBook 13,BackToSchool_AU_buying,paid_search,google_ads_shopping
Firefox,Windows, Windows 11, Dell Inspiron 13 7000,TechTrove_SR_broad,direct,direct
Firefox,Windows, Windows 10, Lenovo Yoga C940,HealthHaven_SV_broad,direct,direct
Edge,macOS, macOS Catalina, MacBook Air (Retina 13-inch Late 2019),HomeDecorSale_CN_buying,organic,search
Chrome,iOS, iOS 15.0, iPhone 13,MovieMania_AT_broad,paid_social,meta_ads_awareness
Firefox,Windows, Windows 11, Surface Laptop 4,MusicMystique_MF_broad,paid_social,linkedin_ads
Chrome,Android, Android 11, Samsung Galaxy A51,NatureNiche_KY_buying,paid_retargeting,google_ads_retargeting
Firefox,macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),BeautyBlitz_SA_performance,paid_social,meta_ads_shopping
Firefox,Windows, Windows 10, Lenovo ThinkPad P1,CraftCarnival_TT_buying,paid_search,google_ads_brand
Firefox,Android, Android 12, Samsung Galaxy Note 21,[''],HomeHaven_GP_performance,organic,search
Firefox,Android, Android 7, Samsung Galaxy S7,FashionFestival_BW_buying,paid_display,meta_ads_display
Chrome,Windows, Windows 11, Dell Precision 7550,NatureNest_IL_performance,paid_social,meta_ads_awareness
Firefox,Windows, Windows 11, Dell Inspiron 13 7000,KidsKingdom_NC_performance,paid_social,meta_ads_awareness
Safari,macOS, macOS Catalina, MacBook Pro (13-inch Early 2019),ToyTemple_DM_buying,paid_display,meta_ads_display
Firefox,Windows, Windows 11, Lenovo ThinkBook 14,GourmetGrove_MQ_buying,paid_display,google_ads_display
Edge,Windows, Windows 10, Dell G5 15,PetParade_FI_broad,paid_social,x_ads
Chrome,macOS, macOS Monterey," MacBook Pro 16""",PetPalace_PM_buying,paid_social,meta_ads_awareness
Chrome,macOS, macOS Catalina, MacBook Air (Retina 13-inch 2019),KidsKingdom_AR_broad,paid_social,pinterest_ads
Opera,macOS, macOS Big Sur, MacBook Air (M1 2020),[''],MusicMajesty_HM_performance,paid_social,meta_ads_awareness
Edge,Android, Android 11, Samsung Galaxy S20,UrbanUtopia_EA_buying,paid_social,meta_ads_shopping
Samsung Internet,Android, Android 10, Samsung Galaxy S10,ToyTreasure_GD_buying,paid_search,google_ads_shopping
Safari,macOS, macOS Big Sur, MacBook Air (M1 2020),[''],VintageVoyage_BB_broad,paid_social,meta_ads_awareness
Safari,macOS, macOS Monterey, iMac (Retina 5K 27-inch Early 2021),NatureNest_IC_performance,paid_social,x_ads
Firefox,Windows, Windows 10, Dell Inspiron 15 3000,KidsKarnival_PA_performance,paid_retargeting,meta_ads_retargeting
Samsung Internet,Android, Android 10, OnePlus 8,MovieMania_AT_broad,paid_retargeting,google_ads_retargeting
Safari (in-app),Android, Android 8, Samsung Galaxy J7,FoodFusion_AG_broad,paid_display,meta_ads_display
Edge,macOS, macOS Monterey, MacBook Pro (16-inch 2021),[''],HealthHub_HU_buying,paid_display,google_ads_display
Opera,Android, Android 7, Samsung Galaxy J5,HealthHub_HU_buying,paid_social,meta_ads_awareness
Firefox,Android, Android 7, Samsung Galaxy S7 Edge,TechTrends_UY_buying,paid_retargeting,meta_ads_retargeting
Edge,Android, Android 11, Samsung Galaxy Z Flip,GardenGrove_BS_buying,paid_social,linkedin_ads
Firefox,Android, Android 8, Samsung Galaxy Note 8,FoodFestival_LC_broad,paid_social,pinterest_ads
Samsung Internet,macOS, macOS Catalina, iMac (21.5-inch 2019),UrbanUniverse_NI_broad,paid_social,meta_ads_shopping
Samsung Internet,Windows, Windows 10, Asus VivoBook Flip 14,MovieMania_AT_broad,paid_retargeting,meta_ads_retargeting
Samsung Internet,iOS, iOS 14.1, iPhone 11,UrbanUtopia_EG_buying,paid_display,google_ads_display
Edge,macOS, macOS Catalina, MacBook Pro (13-inch Early 2019),AdventureArchipelago_BL_buying,paid_social,meta_ads_shopping
Chrome,Windows, Windows 11, Lenovo IdeaPad 3,ArtAtrium_NU_buying,paid_retargeting,meta_ads_retargeting
Safari,Android, Android 7, HTC U11,NatureNiche_HN_buying,paid_social,pinterest_ads
Opera,Android, Android 11, Samsung Galaxy A51,LuxuryLounge_YT_broad,paid_display,google_ads_display
Safari (in-app),Windows, Windows 11, Asus ZenBook Flip 13,NatureNest_IL_performance,paid_social,x_ads
Edge,macOS, macOS Catalina," MacBook Pro 13""",ToyTreasure_GD_buying,paid_social,meta_ads_awareness
Chrome,Windows, Windows 10, Dell G5 15,TechTrove_SR_broad,paid_social,pinterest_ads
Firefox,iOS, iOS 14.6, iPad Pro 12.9,FashionFestival_GY_buying,paid_social,x_ads
Safari (in-app),Windows, Windows 11, Asus ROG Flow X13,BeautyBlast_DO_performance,paid_display,google_ads_display
Safari,macOS, macOS Catalina," MacBook Pro 13""",SummerFest_UK_performance,organic,search
Safari (in-app),macOS, macOS Catalina," MacBook Pro 13""",SpringSale_US_broad,paid_social,meta_ads_shopping
Safari (in-app),Android, Android 7, Samsung Galaxy S7 Edge,TravelTreasures_PR_broad,paid_social,pinterest_ads
Safari (in-app),iOS, iOS 14.6, iPad Pro 12.9,PetParade_FI_broad,paid_retargeting,google_ads_retargeting
Opera,macOS, macOS Big Sur, MacBook Air (M1 2020),[''],SummerFest_UK_performance,paid_display,google_ads_display
Firefox,Android, Android 7, HTC U11,FashionFestival_GY_buying,paid_retargeting,google_ads_retargeting
Firefox,Android, Android 10, Samsung Galaxy S10,PetParade_FI_broad,paid_retargeting,meta_ads_retargeting
Safari (in-app),Windows, Windows 10, Asus ROG Strix Scar 15,AdventureAtlas_NR_buying,paid_social,youtube_ads
Firefox,Windows, Windows 11, Lenovo ThinkPad T14s,[''],WinterClearance_CA_buying,paid_social,x_ads
Opera,Windows, Windows 11, Lenovo ThinkBook 14,LuxuryLobby_HT_performance,paid_social,linkedin_ads
Safari,Android, Android 10, Samsung Galaxy S10,TechTrove_SR_broad,paid_social,linkedin_ads
Chrome,Android, Android 10, Samsung Galaxy S10e,BeautyBoulevard_MQ_buying,paid_social,meta_ads_shopping
Chrome,Android, Android 6, Moto G4,PetParty_VC_performance,paid_social,meta_ads_shopping
Opera,macOS, macOS Monterey, MacBook Pro (14-inch 2021),HealthHub_HU_buying,paid_search,google_ads_brand
Chrome,macOS, macOS Catalina, MacBook Pro (13-inch 2019),TravelTreasures_SB_buying,paid_retargeting,google_ads_retargeting
Opera,Android, Android 11, Samsung Galaxy Note 20,JewelryJunction_SH_performance,paid_social,meta_ads_shopping
Safari (in-app),macOS, macOS Monterey," MacBook Pro 16""",KidsKingdom_VI_buying,paid_retargeting,meta_ads_retargeting
Edge,Windows, Windows 11, Lenovo ThinkPad T14s,[''],PetParade_FI_broad,paid_social,x_ads
Samsung Internet,Windows, Windows 10, Lenovo Yoga C940,MusicMystique_KN_buying,paid_social,meta_ads_awareness
Safari,macOS, macOS Catalina, MacBook Pro (15-inch 2019),NatureNiche_KY_buying,paid_search,google_ads_brand
Samsung Internet,Windows, Windows 10, Dell XPS 13,MusicMystique_MF_broad,paid_retargeting,google_ads_retargeting
Firefox,Windows, Windows 10, Dell Inspiron 15 3000,LuxuryLounge_YT_broad,paid_retargeting,meta_ads_retargeting
Samsung Internet,Android, Android 10, Samsung Galaxy S10,MusicMajesty_HM_performance,paid_search,google_ads_shopping
Firefox,Windows, Windows 11, Lenovo IdeaPad 3,CraftCarnival_PL_performance,paid_search,google_ads_brand
Safari (in-app),macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),NatureNook_MP_broad,paid_social,pinterest_ads
Safari (in-app),macOS, macOS Monterey," MacBook Pro 16""",AdventureAtlas_NR_buying,paid_social,youtube_ads
Edge,Android, Android 10, Samsung Galaxy A70,HomeHaven_GP_performance,paid_retargeting,meta_ads_retargeting
Edge,Android, Android 12, Samsung Galaxy Note 21,[''],LuxuryLobby_TK_buying,paid_retargeting,google_ads_retargeting
Firefox,macOS, macOS Monterey, iMac Pro (2021),[''],AutoAlley_GT_performance,paid_social,meta_ads_awareness
Safari,Android, Android 12, Samsung Galaxy A52,JewelryJubilee_DK_buying,paid_retargeting,google_ads_retargeting
Samsung Internet,Android, Android 10, Samsung Galaxy S10,GardenGrove_LC_buying,paid_social,pinterest_ads
Safari (in-app),Android, Android 7, Samsung Galaxy J5,SportsMania_BR_broad,paid_display,google_ads_display
Samsung Internet,Android, Android 7, HTC U11,GourmetGrove_BO_broad,paid_retargeting,meta_ads_retargeting
Chrome,Android, Android 9, Samsung Galaxy A30,FashionFestival_GP_performance,organic,search
Safari,Android, Android 11, OnePlus 9,GourmetGala_PE_buying,direct,direct
Samsung Internet,Windows, Windows 10, Asus ZenBook 13,HomeHarbor_CC_buying,paid_social,x_ads
Safari (in-app),macOS, macOS Catalina, iMac (21.5-inch 2019),TravelFiesta_IN_performance,paid_social,pinterest_ads
Firefox,Windows, Windows 11, Lenovo IdeaPad 3,AutumnDeals_JP_buying,paid_search,google_ads_shopping
Opera,macOS, macOS Monterey," MacBook Pro 16""",AdventureAtlas_CX_broad,paid_social,linkedin_ads
Edge,macOS, macOS Monterey, MacBook Pro (16-inch 2021),[''],ArtAlchemy_VC_performance,paid_search,google_ads_brand
Samsung Internet,Windows, Windows 10, Asus VivoBook Flip 14,CraftCraze_BZ_buying,paid_social,pinterest_ads
Edge,Android, Android 11, Samsung Galaxy Z Flip,KidsKingdom_VI_buying,direct,direct
Safari (in-app),Windows, Windows 10, Lenovo ThinkPad P1,JewelryJunction_TK_performance,paid_social,x_ads
Firefox,Windows, Windows 11, Dell Inspiron 13 7000,MusicMystique_MF_broad,paid_social,x_ads
Opera,macOS, macOS Monterey, MacBook Air (Retina 13-inch Mid 2021),ToyTemple_DM_buying,paid_social,pinterest_ads
Safari,macOS, macOS Catalina, iMac Pro (2019),HomeDecorSale_CN_buying,direct,direct
Firefox,Android, Android 11, Google Pixel 5,TechTrends_PM_buying,paid_display,google_ads_display
Opera,Android, Android 11, Samsung Galaxy A71,TravelTreasures_SB_buying,paid_social,x_ads
Chrome,Windows, Windows 10, Lenovo ThinkPad P1,KidsKingdom_AR_broad,organic,search
Opera,Android, Android 7, Samsung Galaxy S7,TravelTreasures_PR_broad,paid_social,linkedin_ads
Chrome,macOS, macOS Monterey, MacBook Pro (16-inch 2021),[''],ArtAuction_BV_broad,organic,search
Firefox,iOS, iOS 14.3, iPhone 12 Pro,HolidaySpecials_DE_broad,paid_social,linkedin_ads
Opera,Android, Android 10, OnePlus 8,GardenGrove_CK_broad,paid_social,meta_ads_awareness
Firefox,Windows, Windows 11, Dell Alienware m15 R4,[''],FashionFestival_GP_performance,paid_social,linkedin_ads
Firefox,Windows, Windows 11, Lenovo ThinkBook 14,AutoAlley_GT_performance,paid_social,x_ads
Chrome,Android, Android 12, Samsung Galaxy S21,[''],GourmetGala_PE_buying,paid_retargeting,meta_ads_retargeting
Safari (in-app),Android, Android 8, Samsung Galaxy J7,FashionFiesta_VE_performance,paid_social,meta_ads_awareness
Edge,Android, Android 7, Samsung Galaxy S7 Edge,GadgetGrove_RE_broad,paid_search,google_ads_brand
Firefox,Windows, Windows 11, Surface Laptop 4,AdventureAtlas_CX_broad,direct,direct
Chrome,Windows, Windows 10, Lenovo ThinkPad L13 Yoga,GardenGrove_LC_buying,paid_social,youtube_ads
Edge,Windows, Windows 11, Dell Alienware m15 R4,[''],LuxuryLobby_HT_performance,paid_social,pinterest_ads
Opera,Windows, Windows 10, Asus ZenBook 13,BeautyBlitz_SA_performance,direct,direct
Edge,macOS, macOS Big Sur, MacBook Air (Retina 13-inch Early 2020),WellnessWave_RE_broad,paid_retargeting,google_ads_retargeting
Safari (in-app),Android, Android 12, Google Pixel 4,BackToSchool_AU_buying,paid_display,meta_ads_display
Chrome,macOS, macOS Monterey, MacBook Pro (13-inch M1 2020),[''],MusicMajesty_HM_performance,paid_social,youtube_ads
Firefox,Windows, Windows 11, Lenovo Legion 5 Pro,[''],FoodFiesta_GG_buying,paid_display,meta_ads_display
Firefox,macOS, macOS Catalina, iMac (27-inch 2019),KidsKingdom_VI_buying,paid_display,google_ads_display
Opera,macOS, macOS Big Sur, MacBook Pro (16-inch 2020),ArtAlchemy_BS_performance,paid_social,pinterest_ads
Opera,Android, Android 10, Samsung Galaxy Note 10+,NatureNiche_KY_buying,paid_social,youtube_ads
Firefox,Android, Android 10, Samsung Galaxy Note 10,WellnessWave_PW_buying,paid_social,youtube_ads
